,collision_date,accidents,is_12AM_3AM,is_3AM_6AM,is_6AM_9AM,is_9AM_12PM,is_12PM_3PM,is_3PM_6PM,is_6PM_9PM,is_9PM_12AM,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,avg_density_per_collision,avg_wealth_per_collision,avg_intersections_per_collision,avg_watts_per_collision,avg_lightbulbs_per_collision,avg_one_way_signs_per_collision,avg_speed_limit_signs_per_collision,avg_no_u_turn_signs_per_collision,avg_stop_sign_per_collision,avg_yield_sign_per_collision,high_severity,low_severity,number_killed,number_injured,pedestrian_accident,bicycle_accident,motorcycle_accident,truck_accident,alcohol_involved,count_ped_killed,count_ped_injured,count_bicyclist_killed,count_bicyclist_injured,intersection_N,intersection_Unknown,intersection_Y,weather_1_A,weather_1_B,weather_1_C,weather_1_D,weather_1_E,weather_1_F,weather_1_G,weather_1_Unknown,location_type_H,location_type_I,location_type_N,location_type_R,primary_coll_factor_A,primary_coll_factor_B,primary_coll_factor_C,primary_coll_factor_D,primary_coll_factor_E,primary_coll_factor_Unknown,pcf_viol_category_00,pcf_viol_category_01,pcf_viol_category_02,pcf_viol_category_03,pcf_viol_category_04,pcf_viol_category_05,pcf_viol_category_06,pcf_viol_category_07,pcf_viol_category_08,pcf_viol_category_09,pcf_viol_category_10,pcf_viol_category_11,pcf_viol_category_12,pcf_viol_category_13,pcf_viol_category_14,pcf_viol_category_15,pcf_viol_category_16,pcf_viol_category_17,pcf_viol_category_18,pcf_viol_category_21,pcf_viol_category_22,pcf_viol_category_24,pcf_viol_category_Unknown,hit_and_run_F,hit_and_run_M,hit_and_run_N,type_of_collision_A,type_of_collision_B,type_of_collision_C,type_of_collision_D,type_of_collision_E,type_of_collision_F,type_of_collision_G,type_of_collision_H,type_of_collision_Unknown,road_surface_A,road_surface_B,road_surface_C,road_surface_D,road_surface_Unknown,road_cond_1_A,road_cond_1_B,road_cond_1_C,road_cond_1_D,road_cond_1_E,road_cond_1_F,road_cond_1_G,road_cond_1_H,road_cond_1_Unknown,lighting_A,lighting_B,lighting_C,lighting_D,lighting_E,lighting_Unknown,control_device_A,control_device_B,control_device_C,control_device_D,control_device_Unknown
32,2012-02-02T00:00:00.000Z,82,3,1,14,10,12,17,21,4,0,0,0,1,0,0,0,12608.180987934149,26821.935159614666,139.3780487804878,72582.46341463414,695.9268292682926,19.634146341463413,22.26829268292683,3.4878048780487805,134.8780487804878,0.3902439024390244,3,79,1,59,0.0,0.0,0.0,0.0,0.0,1,11,0,13,41,0,41,82,0,0,0,0,0,0,0,0,0,82,0,80,0,2,0,0,0,4,4,0,18,4,5,1,3,7,18,5,4,2,0,0,0,0,1,2,3,1,0,0,8,22,52,6,16,22,23,5,0,10,0,0,81,1,0,0,0,0,0,0,0,0,0,0,82,0,51,4,24,3,0,0,33,1,0,48,0
33,2012-02-03T00:00:00.000Z,98,4,1,13,19,7,20,21,13,0,0,0,0,1,0,0,10960.619766696396,28037.03771595267,140.0,68639.71428571429,683.204081632653,34.826530612244895,21.489795918367346,2.7142857142857144,140.94897959183675,0.3979591836734694,5,93,3,86,0.0,0.0,0.0,0.0,0.0,0,7,0,9,45,0,53,97,1,0,0,0,0,0,0,0,0,97,1,97,0,0,1,0,0,4,6,0,17,8,9,0,6,4,19,3,1,7,0,0,0,0,1,0,8,2,0,3,13,26,59,8,16,24,36,7,0,7,0,0,98,0,0,0,0,0,0,0,2,0,0,0,96,0,55,7,35,1,0,0,41,0,0,55,2
34,2012-02-04T00:00:00.000Z,115,11,6,10,23,23,14,19,9,0,0,0,0,0,1,0,11412.148547970302,29197.76009369013,133.16521739130434,60246.84347826087,623.7391304347826,11.97391304347826,20.713043478260868,2.1043478260869564,133.52173913043478,0.33043478260869563,5,110,2,117,0.0,0.0,0.0,0.0,0.0,0,8,0,8,52,0,63,115,0,0,0,0,0,0,0,1,1,113,0,114,0,0,1,0,0,5,12,0,22,6,7,1,6,7,25,6,0,12,0,0,0,0,0,0,5,0,0,1,9,27,79,11,19,27,39,9,2,8,0,0,115,0,0,0,0,0,0,0,0,1,0,0,113,1,67,6,42,0,0,0,53,1,0,61,0
35,2012-02-05T00:00:00.000Z,103,12,7,6,7,18,14,24,15,0,0,0,0,0,0,1,13236.228402608636,25043.83679059728,136.02912621359224,57442.88349514563,594.3009708737864,18.205882352941178,22.15686274509804,1.5784313725490196,139.64705882352942,0.37254901960784315,5,98,2,86,0.0,0.0,0.0,0.0,0.0,1,4,0,3,49,0,54,103,0,0,0,0,0,0,0,0,0,102,1,101,0,0,2,0,0,5,13,0,24,7,5,0,3,8,14,2,2,11,0,0,0,0,0,0,8,1,0,0,5,32,66,7,17,30,34,9,1,5,0,0,103,0,0,0,0,1,1,1,1,0,0,0,99,0,40,8,51,4,0,0,49,1,0,53,0
36,2012-02-06T00:00:00.000Z,79,4,1,9,9,19,12,16,8,1,0,0,0,0,0,0,9949.708952042682,31211.438952831097,127.26582278481013,55865.16455696202,576.5189873417721,27.38961038961039,20.38961038961039,2.9740259740259742,119.14285714285714,0.5584415584415584,0,79,0,74,0.0,0.0,0.0,0.0,0.0,0,6,0,7,34,0,45,61,17,0,0,0,0,0,1,0,0,79,0,77,0,1,1,0,0,1,6,0,15,2,1,1,6,5,22,2,3,6,0,0,0,0,1,2,5,0,0,1,7,17,55,9,8,24,24,7,0,6,1,0,79,0,0,0,0,1,1,0,0,1,0,0,75,1,48,7,24,0,0,0,43,0,0,36,0
37,2012-02-07T00:00:00.000Z,97,1,3,14,19,18,24,10,7,0,1,0,0,0,0,0,12026.198353220972,33983.83013019039,139.50515463917526,75939.52577319587,704.7422680412371,22.4020618556701,22.5979381443299,3.6804123711340204,137.71134020618555,0.3917525773195876,3,94,0,102,0.0,0.0,0.0,0.0,0.0,0,2,0,4,42,0,55,19,56,22,0,0,0,0,0,0,0,97,0,95,1,0,1,0,0,3,3,0,23,7,4,2,4,3,21,0,0,7,0,0,0,0,4,0,9,5,0,2,11,20,66,8,21,32,28,5,0,3,0,0,51,46,0,0,0,1,0,0,0,0,0,0,95,1,65,15,16,1,0,0,43,0,0,54,0
38,2012-02-08T00:00:00.000Z,107,3,1,22,16,17,18,22,8,0,0,1,0,0,0,0,12812.800388725414,29465.01669547196,138.2803738317757,71816.44859813084,707.588785046729,31.121495327102803,22.570093457943926,2.663551401869159,126.6822429906542,0.5607476635514018,2,105,0,98,0.0,0.0,0.0,0.0,0.0,0,10,0,10,48,0,59,103,4,0,0,0,0,0,0,1,1,105,0,105,0,2,0,0,0,3,6,0,19,6,3,1,12,7,27,6,3,5,0,0,0,0,0,2,7,0,0,0,14,22,71,10,30,28,25,4,0,10,0,0,107,0,0,0,0,0,0,0,0,0,0,0,107,0,68,7,29,3,0,0,58,0,0,49,0
39,2012-02-09T00:00:00.000Z,104,4,2,11,19,16,18,24,10,0,0,0,1,0,0,0,12571.251972356655,25794.13652488955,131.02884615384616,59097.692307692305,618.7211538461538,17.699029126213592,21.04854368932039,2.0,127.18446601941747,0.4368932038834951,1,103,0,97,0.0,0.0,0.0,0.0,0.0,0,13,0,12,49,0,55,103,0,0,0,0,0,0,1,0,0,104,0,102,1,1,0,0,0,2,4,0,15,2,9,0,6,8,25,6,3,10,0,0,0,0,3,2,3,3,0,3,8,29,67,5,25,18,38,4,0,13,1,0,104,0,0,0,0,0,0,0,0,0,0,1,103,0,61,6,33,4,0,0,49,0,0,55,0
40,2012-02-10T00:00:00.000Z,96,2,1,15,8,14,30,17,8,0,0,0,0,1,0,0,10943.31600776972,37852.08053252786,125.80208333333333,64917.760416666664,633.8125,16.270833333333332,20.197916666666668,1.4479166666666667,124.51041666666667,0.375,5,91,1,110,0.0,0.0,0.0,0.0,0.0,0,18,0,8,47,0,49,94,2,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,2,3,0,17,6,6,4,3,7,21,6,5,5,0,0,0,0,3,0,4,2,0,2,8,14,74,5,18,24,30,6,0,13,0,0,96,0,0,0,0,0,0,0,1,0,0,0,95,0,65,2,29,0,0,0,51,1,0,44,0
41,2012-02-11T00:00:00.000Z,87,9,6,11,7,14,14,13,12,0,0,0,0,0,1,0,14174.631748190819,22749.051926998196,126.04597701149426,61353.137931034486,618.5402298850574,15.080459770114942,20.149425287356323,2.0919540229885056,128.79310344827587,0.4367816091954023,3,84,0,73,0.0,0.0,0.0,0.0,0.0,0,5,0,5,50,0,37,57,24,6,0,0,0,0,0,0,0,87,0,86,0,0,1,0,0,3,11,0,22,1,3,0,4,5,18,2,1,4,0,0,0,0,1,0,9,1,0,2,7,28,52,6,19,22,28,8,0,4,0,0,75,12,0,0,0,0,0,0,0,1,0,0,85,1,44,4,37,2,0,0,32,0,0,55,0
42,2012-02-12T00:00:00.000Z,86,11,7,7,7,11,19,13,9,0,0,0,0,0,0,1,11746.16235884188,35928.17848708485,119.45348837209302,54273.64705882353,568.5529411764705,13.63953488372093,19.441860465116278,2.883720930232558,127.12790697674419,0.32558139534883723,5,81,0,75,0.0,0.0,0.0,0.0,0.0,0,3,0,6,46,0,40,78,8,0,0,0,0,0,0,0,0,84,2,85,0,1,0,0,0,3,13,1,20,2,5,0,3,3,15,0,1,9,0,0,0,0,0,1,8,2,0,0,7,23,56,6,22,20,26,8,1,3,0,0,85,1,0,0,0,0,0,0,0,0,0,0,86,0,36,8,41,1,0,0,34,0,0,52,0
43,2012-02-13T00:00:00.000Z,116,6,8,13,26,12,23,15,11,1,0,0,0,0,0,0,10360.017367122138,28154.666447988104,137.36206896551724,64588.629310344826,621.7068965517242,30.217391304347824,20.017391304347825,2.6782608695652175,129.35344827586206,0.5862068965517241,1,115,0,98,0.0,0.0,0.0,0.0,0.0,0,12,0,8,64,0,52,66,37,13,0,0,0,0,0,0,0,115,1,115,0,1,0,0,0,6,6,0,23,9,6,1,6,6,20,5,6,10,0,0,0,0,2,1,5,3,0,1,11,28,77,12,29,27,27,9,0,12,0,0,93,23,0,0,0,0,0,0,2,0,0,0,114,0,74,4,36,2,0,0,46,0,0,69,1
44,2012-02-14T00:00:00.000Z,90,2,1,13,10,20,20,15,7,0,1,0,0,0,0,0,11374.984096606777,37393.33407864899,147.75555555555556,62788.65555555555,652.7777777777778,26.7,23.31111111111111,2.2222222222222223,138.16666666666666,0.5,1,89,2,77,0.0,0.0,0.0,0.0,0.0,0,10,0,7,43,0,47,89,1,0,0,0,0,0,0,1,0,89,0,87,1,0,2,0,0,3,4,0,28,4,6,1,3,3,16,2,4,7,0,0,0,0,0,0,3,3,0,3,7,19,64,6,14,28,28,5,0,9,0,0,90,0,0,0,0,0,0,1,1,0,0,0,88,0,61,4,25,0,0,0,37,0,0,53,0
45,2012-02-15T00:00:00.000Z,101,3,5,13,17,20,19,16,6,0,0,1,0,0,0,0,10416.498683306934,28655.40257924469,127.94059405940594,63695.52475247525,609.7128712871287,34.01,20.91,2.15,118.1,0.54,0,101,0,67,0.0,0.0,0.0,0.0,0.0,0,9,0,5,46,0,55,53,36,12,0,0,0,0,0,0,0,101,0,98,2,0,1,0,0,3,3,0,27,4,5,1,11,3,14,3,3,10,0,0,0,0,1,0,5,6,0,2,9,28,64,6,20,28,25,14,0,8,0,0,70,31,0,0,0,1,0,0,1,0,0,1,97,1,66,6,27,2,0,0,56,0,0,45,0
46,2012-02-16T00:00:00.000Z,89,7,0,14,17,14,17,13,7,0,0,0,1,0,0,0,13900.434474734326,34262.306233263545,143.9438202247191,68013.79775280898,656.0898876404494,21.1123595505618,22.730337078651687,2.4269662921348316,137.7078651685393,0.5842696629213483,1,88,1,70,0.0,0.0,0.0,0.0,0.0,0,3,0,4,45,0,44,87,1,0,0,0,0,1,0,0,0,89,0,89,0,0,0,0,0,2,11,0,15,6,3,1,7,5,17,2,1,8,0,0,0,0,1,0,4,3,0,3,7,23,59,6,22,24,26,8,0,3,0,0,88,1,0,0,0,0,0,0,0,0,0,0,87,2,56,7,26,0,0,0,38,0,0,51,0
47,2012-02-17T00:00:00.000Z,86,4,2,10,10,13,20,14,12,0,0,0,0,1,0,0,10097.91634477002,31592.219502131527,130.86046511627907,58142.267441860466,621.3720930232558,14.046511627906977,22.11627906976744,2.13953488372093,129.8372093023256,0.5232558139534884,5,81,1,74,0.0,0.0,0.0,0.0,0.0,0,7,0,3,41,0,45,84,1,0,0,0,0,0,1,1,0,85,0,84,1,0,1,0,0,6,7,0,21,4,6,3,2,4,15,2,2,6,0,0,0,0,1,0,1,4,0,2,7,18,61,7,15,19,25,11,1,7,1,0,86,0,0,0,0,0,0,0,0,0,0,1,83,2,49,5,30,2,0,0,41,0,0,45,0
48,2012-02-18T00:00:00.000Z,80,12,5,1,9,14,13,14,11,0,0,0,0,0,1,0,12771.838926809833,25944.863064913876,138.2125,63547.125,647.7,21.2125,19.4,1.7625,132.7375,0.4875,2,78,0,61,0.0,0.0,0.0,0.0,0.0,0,5,0,2,39,0,41,75,4,1,0,0,0,0,0,0,0,80,0,79,0,0,1,0,0,1,15,0,15,2,4,0,3,4,20,3,1,5,0,0,0,0,0,0,3,2,0,2,11,18,51,5,16,19,27,6,2,5,0,0,78,2,0,0,0,0,0,0,0,0,0,0,79,1,36,6,38,0,0,0,36,0,0,44,0
49,2012-02-19T00:00:00.000Z,76,12,7,4,7,12,10,14,8,0,0,0,0,0,0,1,15292.794082523056,25368.26975687646,141.3684210526316,65541.31578947368,658.5263157894736,17.07894736842105,22.407894736842106,2.8289473684210527,144.60526315789474,0.4868421052631579,1,75,0,58,0.0,0.0,0.0,0.0,0.0,0,1,0,2,46,0,30,66,9,0,0,0,0,0,1,0,0,76,0,75,0,0,1,0,0,3,13,0,17,4,2,0,5,5,9,0,1,8,0,0,0,0,1,0,4,2,0,2,10,26,40,3,18,21,21,11,0,2,0,0,75,1,0,0,0,0,0,0,0,0,0,0,76,0,32,3,39,2,0,0,31,0,0,45,0
50,2012-02-20T00:00:00.000Z,53,6,0,3,5,12,12,11,4,1,0,0,0,0,0,0,12354.830878821966,24043.831839740003,134.18867924528303,65387.50943396227,643.622641509434,20.07547169811321,21.22641509433962,3.4150943396226414,125.71698113207547,0.39622641509433965,0,53,0,41,0.0,0.0,0.0,0.0,0.0,0,5,0,2,28,0,25,50,3,0,0,0,0,0,0,0,1,52,0,53,0,0,0,0,0,2,5,0,16,2,3,1,2,4,10,3,1,1,0,0,0,0,0,0,1,1,0,1,6,12,35,1,14,9,14,9,1,5,0,0,51,2,0,0,0,0,0,0,0,0,0,1,52,0,32,1,19,1,0,0,20,0,0,33,0
51,2012-02-21T00:00:00.000Z,86,4,1,17,15,14,20,10,4,0,1,0,0,0,0,0,13488.584992253816,26426.060855614163,138.4418604651163,70342.70930232559,680.5116279069767,27.732558139534884,20.988372093023255,2.046511627906977,127.46511627906976,0.37209302325581395,1,85,0,74,0.0,0.0,0.0,0.0,0.0,0,9,0,6,32,0,54,83,3,0,0,0,0,0,0,0,0,85,1,86,0,0,0,0,0,2,3,0,19,2,5,2,3,5,21,5,2,7,0,0,0,0,0,0,6,2,0,2,11,15,60,5,17,18,35,3,0,8,0,0,86,0,0,0,0,0,0,0,1,0,0,0,85,0,63,7,16,0,0,0,55,1,0,30,0
52,2012-02-22T00:00:00.000Z,89,1,2,14,15,20,15,16,6,0,0,1,0,0,0,0,12913.613412349603,26774.742339671793,139.96629213483146,75263.13483146067,711.314606741573,47.80898876404494,21.55056179775281,2.730337078651685,133.2134831460674,0.6966292134831461,2,87,0,76,0.0,0.0,0.0,0.0,0.0,0,10,0,6,43,0,46,89,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,0,1,3,0,20,10,3,4,3,7,20,3,5,3,0,0,0,0,1,0,4,0,0,2,8,17,64,6,16,28,23,6,1,9,0,0,89,0,0,0,0,0,0,0,0,0,0,2,87,0,59,6,23,1,0,0,43,0,0,45,1
53,2012-02-23T00:00:00.000Z,81,2,1,10,16,10,17,12,12,0,0,0,1,0,0,0,13411.790473505685,28969.58057297874,131.88888888888889,75735.16049382716,713.1728395061729,32.50617283950617,22.51851851851852,2.1604938271604937,133.33333333333334,0.4444444444444444,1,80,0,51,0.0,0.0,0.0,0.0,0.0,0,7,0,9,36,0,45,78,2,0,0,1,0,0,0,0,0,81,0,78,2,0,0,0,1,1,6,0,8,7,3,2,7,1,24,4,2,3,0,0,0,0,0,0,6,5,0,2,6,23,52,5,17,16,30,6,0,7,0,0,81,0,0,0,0,0,0,0,1,0,0,0,79,1,49,4,27,1,0,0,33,0,0,47,1
54,2012-02-24T00:00:00.000Z,104,3,4,17,9,19,18,23,10,0,0,0,0,1,0,0,14178.159602867348,23524.703655518322,135.08653846153845,72406.73076923077,695.7692307692307,26.192307692307693,22.625,2.2884615384615383,132.01923076923077,0.5480769230769231,1,103,1,80,0.0,0.0,0.0,0.0,0.0,0,8,0,5,52,0,52,96,8,0,0,0,0,0,0,1,1,101,1,102,1,1,0,0,0,1,9,0,21,7,4,0,8,6,22,4,2,5,0,1,0,0,0,2,8,3,0,1,12,24,68,6,23,29,31,6,1,8,0,0,104,0,0,0,0,1,0,0,0,0,0,0,103,0,60,4,39,1,0,0,42,0,0,62,0
55,2012-02-25T00:00:00.000Z,96,12,4,2,19,19,13,14,12,0,0,0,0,0,1,0,11939.983335569792,27375.867298947738,138.22916666666666,65380.46875,656.9479166666666,26.895833333333332,22.864583333333332,2.25,130.26041666666666,0.4375,3,93,0,81,0.0,0.0,0.0,0.0,0.0,0,5,0,7,47,0,49,89,7,0,0,0,0,0,0,1,0,95,0,95,0,0,1,0,0,2,12,0,21,1,7,0,6,9,19,3,2,6,0,0,0,1,0,0,5,0,0,2,9,31,56,8,21,24,32,6,0,5,0,0,96,0,0,0,0,1,0,0,0,0,0,0,94,1,50,3,42,1,0,0,43,0,0,53,0
56,2012-02-26T00:00:00.000Z,70,13,6,1,10,12,8,10,10,0,0,0,0,0,0,1,11924.8458215682,26385.591147939922,131.55714285714285,61332.78571428572,626.7571428571429,25.608695652173914,21.391304347826086,1.855072463768116,132.48529411764707,0.5147058823529411,1,69,0,50,0.0,0.0,0.0,0.0,0.0,0,4,0,1,41,0,29,67,3,0,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,1,10,0,16,1,4,0,4,3,13,3,0,8,0,0,0,0,1,1,3,2,0,0,7,23,40,6,22,12,16,10,0,4,0,0,69,1,0,0,0,0,0,0,0,0,0,0,70,0,31,1,37,1,0,0,24,2,0,44,0
57,2012-02-27T00:00:00.000Z,78,3,5,6,15,11,20,14,4,1,0,0,0,0,0,0,12537.29672144513,25276.90969622503,138.76923076923077,62529.666666666664,631.5769230769231,20.974358974358974,22.44871794871795,2.3461538461538463,129.7948717948718,0.5,3,75,0,66,0.0,0.0,0.0,0.0,0.0,0,5,0,6,29,0,49,39,36,3,0,0,0,0,0,0,0,78,0,76,0,0,2,0,0,3,1,0,19,4,4,1,5,5,19,3,1,6,0,0,0,0,0,0,3,2,0,2,10,21,47,6,11,25,28,3,0,5,0,0,68,10,0,0,0,0,0,0,0,1,0,0,77,0,50,5,23,0,0,0,38,0,0,40,0
58,2012-02-28T00:00:00.000Z,84,3,1,15,9,16,14,16,10,0,1,0,0,0,0,0,12920.914379829603,42484.801878963364,131.07142857142858,60174.02380952381,625.4047619047619,11.226190476190476,20.916666666666668,2.9642857142857144,134.74698795180723,0.40963855421686746,1,83,0,58,0.0,0.0,0.0,0.0,0.0,0,7,0,6,42,0,42,83,1,0,0,0,0,0,0,0,0,84,0,80,1,1,2,0,0,2,2,0,18,5,2,1,7,11,18,3,2,5,0,0,0,0,0,1,2,2,0,3,6,24,54,2,24,19,28,3,0,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,83,1,54,1,29,0,0,0,36,0,0,46,2
59,2012-02-29T00:00:00.000Z,75,1,2,12,13,14,18,11,3,0,0,1,0,0,0,0,10033.364713098532,28488.719288628385,136.4,62024.12,625.92,32.693333333333335,21.76,2.8266666666666667,132.64,0.52,1,74,0,58,0.0,0.0,0.0,0.0,0.0,0,4,0,5,32,0,43,61,14,0,0,0,0,0,0,0,0,75,0,73,0,2,0,0,0,1,4,0,17,4,4,0,5,9,15,3,0,2,0,0,0,0,1,2,7,0,0,1,7,23,45,4,18,22,25,2,0,4,0,0,75,0,0,0,0,0,0,0,1,0,0,0,74,0,54,4,17,0,0,0,32,0,0,42,1
60,2012-03-01T00:00:00.000Z,82,5,2,15,12,11,16,13,7,0,0,0,1,0,0,0,12670.486975008567,23697.236596920276,120.5609756097561,68217.23170731707,651.1341463414634,28.634146341463413,18.682926829268293,3.2804878048780486,120.46341463414635,0.5975609756097561,6,76,0,75,0.0,0.0,0.0,0.0,0.0,0,9,0,7,40,0,42,77,5,0,0,0,0,0,0,0,0,82,0,81,1,0,0,0,0,0,3,0,23,8,3,0,2,4,18,3,3,5,0,0,0,0,1,1,5,2,0,1,14,13,55,6,12,28,22,5,1,8,0,0,82,0,0,0,0,0,0,0,0,0,0,0,81,1,55,3,23,1,0,0,32,1,0,49,0
61,2012-03-02T00:00:00.000Z,106,4,9,9,13,13,19,23,16,0,0,0,0,1,0,0,14033.332245995627,25880.17210676154,131.81132075471697,62176.67924528302,647.5943396226415,14.320754716981131,21.264150943396228,2.3679245283018866,130.16981132075472,0.46226415094339623,3,103,1,96,0.0,0.0,0.0,0.0,0.0,0,12,0,5,48,0,58,106,0,0,0,0,0,0,0,0,0,106,0,101,2,1,2,0,0,5,5,0,19,6,3,1,7,11,20,5,4,9,0,0,0,0,1,1,4,5,0,0,19,29,58,6,26,21,28,13,1,11,0,0,106,0,0,0,0,2,0,1,0,1,0,0,102,0,52,6,47,1,0,0,44,0,0,61,1
62,2012-03-03T00:00:00.000Z,105,13,8,6,5,21,13,22,15,0,0,0,0,0,1,0,12063.185756283567,25503.737346530892,128.44761904761904,63345.885714285716,613.5809523809523,22.0,20.295238095238094,2.533333333333333,122.91428571428571,0.5523809523809524,2,103,0,81,0.0,0.0,0.0,0.0,0.0,0,5,0,3,54,0,51,105,0,0,0,0,0,0,0,0,0,104,1,104,0,1,0,0,0,3,11,0,28,8,3,3,4,6,17,0,2,8,0,0,0,0,2,1,5,3,0,1,18,37,50,8,26,31,26,6,3,5,0,0,104,1,0,0,0,2,0,0,0,2,0,1,100,0,44,2,52,7,0,0,43,0,0,60,2
63,2012-03-04T00:00:00.000Z,83,10,7,8,8,15,18,10,7,0,0,0,0,0,0,1,12918.607386632752,24034.04281322448,129.9156626506024,56518.73493975904,564.1686746987951,21.40963855421687,18.734939759036145,1.8313253012048192,124.1829268292683,0.5487804878048781,7,76,1,69,0.0,0.0,0.0,0.0,0.0,0,9,0,5,37,0,46,81,1,0,0,0,0,0,1,0,0,82,1,79,0,1,3,0,0,4,11,0,21,1,1,0,2,2,12,3,3,10,0,0,0,0,3,2,4,4,0,0,11,25,47,8,11,21,24,8,2,9,0,0,83,0,0,0,0,0,0,1,0,1,0,0,79,2,48,3,31,1,0,0,40,0,0,42,1
64,2012-03-05T00:00:00.000Z,90,3,1,14,18,15,18,20,1,1,0,0,0,0,0,0,12053.668619339605,28833.1226280771,143.12222222222223,62972.63333333333,666.5333333333333,17.644444444444446,22.011111111111113,2.2111111111111112,144.12222222222223,0.3,4,86,0,90,0.0,0.0,0.0,0.0,0.0,0,9,0,3,37,0,53,88,2,0,0,0,0,0,0,0,1,89,0,89,1,0,0,0,0,2,1,0,16,5,5,1,5,3,23,5,3,9,0,0,0,0,0,0,5,5,0,2,9,18,63,10,15,23,27,6,0,9,0,0,90,0,0,0,0,0,0,0,1,0,0,0,88,1,59,6,24,1,0,0,42,1,0,47,0
65,2012-03-06T00:00:00.000Z,77,1,2,11,9,18,15,16,4,0,1,0,0,0,0,0,10811.680549972209,35206.307148706925,132.2077922077922,62893.46753246753,629.8441558441558,23.4025974025974,19.376623376623378,3.116883116883117,128.05194805194805,0.45454545454545453,4,73,0,75,0.0,0.0,0.0,0.0,0.0,0,6,0,5,40,0,37,59,18,0,0,0,0,0,0,0,0,77,0,75,1,0,1,0,0,2,3,0,16,8,3,1,6,5,16,2,2,6,0,0,0,0,0,0,5,2,0,0,4,18,55,9,18,18,22,4,0,6,0,0,77,0,0,0,0,0,0,0,1,0,0,0,76,0,53,2,22,0,0,0,31,0,0,45,1
66,2012-03-07T00:00:00.000Z,99,4,3,13,10,21,24,17,6,0,0,1,0,0,0,0,11399.559495768752,28975.688951255317,136.66666666666666,73310.54545454546,714.929292929293,53.06060606060606,22.434343434343436,3.484848484848485,131.7979797979798,0.3434343434343434,0,99,0,86,0.0,0.0,0.0,0.0,0.0,0,9,0,5,50,0,49,98,0,0,0,0,0,1,0,0,0,99,0,97,0,0,2,0,0,8,4,0,25,8,3,2,5,8,22,2,3,5,0,0,0,0,1,1,1,0,0,1,9,23,67,10,17,28,30,5,0,9,0,0,99,0,0,0,0,0,0,1,0,0,0,0,98,0,64,5,29,1,0,0,41,2,0,56,0
67,2012-03-08T00:00:00.000Z,87,7,0,7,10,21,20,12,9,0,0,0,1,0,0,0,13813.210061590966,37388.92651995902,134.91954022988506,84174.13793103448,756.9425287356322,50.87356321839081,22.195402298850574,3.0919540229885056,123.5632183908046,0.7471264367816092,1,86,1,69,0.0,0.0,0.0,0.0,0.0,1,7,0,7,47,0,40,87,0,0,0,0,0,0,0,0,0,87,0,86,0,0,1,0,0,3,4,0,21,6,3,0,5,4,18,5,1,8,0,0,0,0,1,0,6,0,0,2,6,24,57,0,25,18,27,8,1,8,0,0,87,0,0,0,0,0,0,0,0,0,0,0,87,0,57,6,23,1,0,0,38,0,0,48,1
68,2012-03-09T00:00:00.000Z,123,12,1,14,11,24,22,27,12,0,0,0,0,1,0,0,10410.089261096564,39789.93526802492,134.70731707317074,57783.86991869919,619.5121951219512,18.51219512195122,22.69918699186992,2.317073170731707,126.82113821138212,0.3089430894308943,4,119,2,119,0.0,0.0,0.0,0.0,0.0,1,12,0,4,66,0,57,123,0,0,0,0,0,0,0,1,0,122,0,120,0,0,3,0,0,4,8,0,30,9,3,0,7,5,25,2,6,9,0,0,0,0,3,1,9,1,0,1,13,31,79,11,27,33,34,7,0,11,0,0,123,0,0,0,0,2,0,0,0,2,0,0,118,1,70,6,47,0,0,0,53,0,0,70,0
69,2012-03-10T00:00:00.000Z,87,9,6,3,9,18,14,18,10,0,0,0,0,0,1,0,14395.429260257586,20861.73650701062,125.60919540229885,64093.71264367816,623.919540229885,31.126436781609197,19.988505747126435,1.6436781609195403,131.20689655172413,0.5402298850574713,4,83,1,76,0.0,0.0,0.0,0.0,0.0,0,3,0,5,44,0,43,84,3,0,0,0,0,0,0,0,0,87,0,84,0,0,2,0,1,3,6,0,30,4,5,4,4,1,14,0,1,6,0,0,0,0,1,1,2,2,0,3,7,29,51,5,25,24,25,5,0,3,0,0,87,0,0,0,0,1,0,0,0,0,0,0,86,0,44,1,41,1,0,0,39,0,0,48,0
70,2012-03-11T00:00:00.000Z,100,6,12,9,11,14,21,17,10,0,0,0,0,0,0,1,12487.773211433036,30210.32345873615,135.56,70216.54,681.13,37.27,20.91,2.06,130.4,0.51,1,99,1,84,0.0,0.0,0.0,0.0,0.0,1,4,0,4,49,0,51,89,11,0,0,0,0,0,0,1,1,98,0,100,0,0,0,0,0,1,11,0,32,8,4,0,2,8,21,2,0,6,0,0,0,0,0,1,3,1,0,0,12,32,56,7,20,27,30,12,0,4,0,0,99,1,0,0,0,0,0,0,0,0,0,0,98,2,59,2,39,0,0,0,43,1,0,56,0
