,collisions,avg_watts_per_collision,avg_lightbulbs_per_collision,low_severity,number_injured,weather_1_A,location_type_N,location_type_R,primary_coll_factor_A,road_surface_A,road_cond_1_H,lighting_A,collisions_shift_1,collisions_shift_2,collisions_shift_3,collisions_shift_4,collisions_shift_5,collisions_shift_6,collisions_shift_7,collisions_shift_8,collisions_shift_9,collisions_shift_10,avg_watts_per_collision_shift_1,avg_watts_per_collision_shift_2,avg_watts_per_collision_shift_3,avg_watts_per_collision_shift_4,avg_watts_per_collision_shift_5,avg_watts_per_collision_shift_6,avg_watts_per_collision_shift_7,avg_watts_per_collision_shift_8,avg_watts_per_collision_shift_9,avg_watts_per_collision_shift_10,avg_lightbulbs_per_collision_shift_1,avg_lightbulbs_per_collision_shift_2,avg_lightbulbs_per_collision_shift_3,avg_lightbulbs_per_collision_shift_4,avg_lightbulbs_per_collision_shift_5,avg_lightbulbs_per_collision_shift_6,avg_lightbulbs_per_collision_shift_7,avg_lightbulbs_per_collision_shift_8,avg_lightbulbs_per_collision_shift_9,avg_lightbulbs_per_collision_shift_10,low_severity_shift_1,low_severity_shift_2,low_severity_shift_3,low_severity_shift_4,low_severity_shift_5,low_severity_shift_6,low_severity_shift_7,low_severity_shift_8,low_severity_shift_9,low_severity_shift_10,number_injured_shift_1,number_injured_shift_2,number_injured_shift_3,number_injured_shift_4,number_injured_shift_5,number_injured_shift_6,number_injured_shift_7,number_injured_shift_8,number_injured_shift_9,number_injured_shift_10,weather_1_A_shift_1,weather_1_A_shift_2,weather_1_A_shift_3,weather_1_A_shift_4,weather_1_A_shift_5,weather_1_A_shift_6,weather_1_A_shift_7,weather_1_A_shift_8,weather_1_A_shift_9,weather_1_A_shift_10,location_type_N_shift_1,location_type_N_shift_2,location_type_N_shift_3,location_type_N_shift_4,location_type_N_shift_5,location_type_N_shift_6,location_type_N_shift_7,location_type_N_shift_8,location_type_N_shift_9,location_type_N_shift_10,location_type_R_shift_1,location_type_R_shift_2,location_type_R_shift_3,location_type_R_shift_4,location_type_R_shift_5,location_type_R_shift_6,location_type_R_shift_7,location_type_R_shift_8,location_type_R_shift_9,location_type_R_shift_10,primary_coll_factor_A_shift_1,primary_coll_factor_A_shift_2,primary_coll_factor_A_shift_3,primary_coll_factor_A_shift_4,primary_coll_factor_A_shift_5,primary_coll_factor_A_shift_6,primary_coll_factor_A_shift_7,primary_coll_factor_A_shift_8,primary_coll_factor_A_shift_9,primary_coll_factor_A_shift_10,road_surface_A_shift_1,road_surface_A_shift_2,road_surface_A_shift_3,road_surface_A_shift_4,road_surface_A_shift_5,road_surface_A_shift_6,road_surface_A_shift_7,road_surface_A_shift_8,road_surface_A_shift_9,road_surface_A_shift_10,road_cond_1_H_shift_1,road_cond_1_H_shift_2,road_cond_1_H_shift_3,road_cond_1_H_shift_4,road_cond_1_H_shift_5,road_cond_1_H_shift_6,road_cond_1_H_shift_7,road_cond_1_H_shift_8,road_cond_1_H_shift_9,road_cond_1_H_shift_10,lighting_A_shift_1,lighting_A_shift_2,lighting_A_shift_3,lighting_A_shift_4,lighting_A_shift_5,lighting_A_shift_6,lighting_A_shift_7,lighting_A_shift_8,lighting_A_shift_9,lighting_A_shift_10,model_key,collisions_ssa,avg_watts_per_collision_ssa,avg_lightbulbs_per_collision_ssa,low_severity_ssa,number_injured_ssa,weather_1_A_ssa,location_type_N_ssa,location_type_R_ssa,primary_coll_factor_A_ssa,road_surface_A_ssa,road_cond_1_H_ssa,lighting_A_ssa
1409,18,42254.27777777778,527.7222222222222,18,13,18,18,0,18,18,18,11,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,8.0,13.0,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,47898.0,44217.22222222222,34487.166666666664,40963.5,50370.53846153847,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,627.0909090909091,541.2222222222222,424.66666666666674,528.0,591.1538461538463,14.0,17.0,8.0,7.0,8.0,11.0,9.0,6.0,8.0,12.0,11.0,21.0,8.0,10.0,6.0,7.0,6.0,3.0,12.0,11.0,15.0,17.0,9.0,7.0,7.0,11.0,8.0,6.0,8.0,13.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,8.0,13.0,15.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,8.0,13.0,15.0,17.0,8.0,7.0,8.0,11.0,9.0,5.0,8.0,13.0,9.0,8.0,4.0,6.0,3.0,5.0,2.0,2.0,6.0,7.0,1,9.883303875135605,47173.13048799758,547.8701696343609,11.027303615679132,12.722001153431977,10.302970821451886,11.495866930016371,0.0,11.218015780579147,11.065541335883639,11.247729009771032,7.138276191605123
1410,13,47099.0,561.0769230769231,12,14,13,13,0,13,13,13,7,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,8.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,47898.0,44217.22222222222,34487.166666666664,40963.5,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,627.0909090909091,541.2222222222222,424.66666666666674,528.0,18.0,14.0,17.0,8.0,7.0,8.0,11.0,9.0,6.0,8.0,13.0,11.0,21.0,8.0,10.0,6.0,7.0,6.0,3.0,12.0,18.0,15.0,17.0,9.0,7.0,7.0,11.0,8.0,6.0,8.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,8.0,18.0,15.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,8.0,18.0,15.0,17.0,8.0,7.0,8.0,11.0,9.0,5.0,8.0,11.0,9.0,8.0,4.0,6.0,3.0,5.0,2.0,2.0,6.0,1,10.229275573488552,47722.78470936355,583.9274183768107,9.812729953475296,10.846100887157785,9.696389019357026,10.269644575031517,0.0,10.013723173273775,9.746839471616886,10.061486360573053,5.2320540101365385
1411,11,39617.454545454544,491.27272727272725,11,3,10,11,0,11,11,11,7,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,47898.0,44217.22222222222,34487.166666666664,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,627.0909090909091,541.2222222222222,424.66666666666674,12.0,18.0,14.0,17.0,8.0,7.0,8.0,11.0,9.0,6.0,14.0,13.0,11.0,21.0,8.0,10.0,6.0,7.0,6.0,3.0,13.0,18.0,15.0,17.0,9.0,7.0,7.0,11.0,8.0,6.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,12.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,10.0,9.0,6.0,13.0,18.0,15.0,17.0,8.0,7.0,8.0,11.0,9.0,5.0,7.0,11.0,9.0,8.0,4.0,6.0,3.0,5.0,2.0,2.0,1,10.714114276857734,47296.9536867711,548.3838587419224,9.158045362021634,10.602868658690177,9.132187726838369,9.58801387916197,0.0,9.365645446411321,9.037819142886505,9.382634585515808,4.761863683649128
1412,10,51350.5,623.6,10,16,10,10,0,9,10,10,6,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,47898.0,44217.22222222222,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,627.0909090909091,541.2222222222222,11.0,12.0,18.0,14.0,17.0,8.0,7.0,8.0,11.0,9.0,3.0,14.0,13.0,11.0,21.0,8.0,10.0,6.0,7.0,6.0,10.0,13.0,18.0,15.0,17.0,9.0,7.0,7.0,11.0,8.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,18.0,12.0,17.0,9.0,7.0,8.0,10.0,9.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,10.0,9.0,11.0,13.0,18.0,15.0,17.0,8.0,7.0,8.0,11.0,9.0,7.0,7.0,11.0,9.0,8.0,4.0,6.0,3.0,5.0,2.0,1,11.53134828929821,46026.202200703214,583.1070433752974,9.51928337926988,12.208876400023696,9.023010252078072,9.919915746177725,0.0,9.7104688266414,9.258004038778102,9.681048156349156,6.498640364011714
1413,13,38346.307692307695,508.23076923076917,13,19,12,13,0,13,13,13,9,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,47898.0,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,627.0909090909091,10.0,11.0,12.0,18.0,14.0,17.0,8.0,7.0,8.0,11.0,16.0,3.0,14.0,13.0,11.0,21.0,8.0,10.0,6.0,7.0,10.0,10.0,13.0,18.0,15.0,17.0,9.0,7.0,7.0,11.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,13.0,18.0,12.0,17.0,9.0,7.0,8.0,10.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,10.0,10.0,11.0,13.0,18.0,15.0,17.0,8.0,7.0,8.0,11.0,6.0,7.0,7.0,11.0,9.0,8.0,4.0,6.0,3.0,5.0,1,11.43060073161829,44684.13467286537,549.4978213428219,9.940600579198769,11.958233394346342,9.424292709743671,10.273592682187754,0.0,10.06662686182311,9.5072843262623,10.011497933437173,7.167303271217484
1414,10,46531.9,641.4,10,11,10,10,0,10,10,10,6,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,43843.25,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,543.75,13.0,10.0,11.0,12.0,18.0,14.0,17.0,8.0,7.0,8.0,19.0,16.0,3.0,14.0,13.0,11.0,21.0,8.0,10.0,6.0,12.0,10.0,10.0,13.0,18.0,15.0,17.0,9.0,7.0,7.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,11.0,13.0,18.0,12.0,17.0,9.0,7.0,8.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,8.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,8.0,7.0,8.0,9.0,6.0,7.0,7.0,11.0,9.0,8.0,4.0,6.0,3.0,1,10.201698363161974,44162.62804148451,581.722213623566,10.441479785908271,11.11716689633071,10.027169564178706,10.75297129077191,0.0,10.535391079940824,10.122820000917564,10.484874654488225,6.7216989426555624
1415,9,43543.66666666666,504.88888888888886,9,7,9,9,0,9,9,9,5,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,40097.142857142855,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,523.5714285714286,10.0,13.0,10.0,11.0,12.0,18.0,14.0,17.0,8.0,7.0,11.0,19.0,16.0,3.0,14.0,13.0,11.0,21.0,8.0,10.0,10.0,12.0,10.0,10.0,13.0,18.0,15.0,17.0,9.0,7.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,9.0,11.0,13.0,18.0,12.0,17.0,9.0,7.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,7.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,8.0,7.0,6.0,9.0,6.0,7.0,7.0,11.0,9.0,8.0,4.0,6.0,1,9.520345470497361,44839.861562551094,551.1249268511713,11.170817839547157,12.32819981840556,10.37387090015134,11.566600687366142,0.0,11.314957565170634,11.121674724444349,11.299401076411831,7.256189389627057
1416,11,47366.90909090909,616.6363636363636,11,13,11,11,0,11,11,10,4,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,47629.33333333334,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,557.8888888888888,9.0,10.0,13.0,10.0,11.0,12.0,18.0,14.0,17.0,8.0,7.0,11.0,19.0,16.0,3.0,14.0,13.0,11.0,21.0,8.0,9.0,10.0,12.0,10.0,10.0,13.0,18.0,15.0,17.0,9.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,13.0,9.0,11.0,13.0,18.0,12.0,17.0,9.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,9.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,8.0,5.0,6.0,9.0,6.0,7.0,7.0,11.0,9.0,8.0,4.0,1,9.83782468151976,46304.133457717515,579.8700403993371,11.000890255137817,12.703574215930754,10.17527786183918,11.470700469722688,0.0,11.197308096453055,10.993268925360054,11.229485043042157,7.127670761888421
1417,10,53090.0,652.2,10,14,10,10,0,10,10,10,8,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,48885.70588235294,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,581.1764705882352,11.0,9.0,10.0,13.0,10.0,11.0,12.0,18.0,14.0,17.0,13.0,7.0,11.0,19.0,16.0,3.0,14.0,13.0,11.0,21.0,11.0,9.0,10.0,12.0,10.0,10.0,13.0,18.0,15.0,17.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,10.0,13.0,9.0,11.0,13.0,18.0,12.0,17.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,10.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,17.0,4.0,5.0,6.0,9.0,6.0,7.0,7.0,11.0,9.0,8.0,1,10.17876761885379,47631.71873428255,553.1728174776391,9.785066482183009,10.828445405932579,9.559617698303875,10.243362443711964,0.0,9.99165217114745,9.673443896848404,10.04159999411543,5.227992363708999
1418,8,45469.375,498.375,8,6,8,8,0,7,7,8,6,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,47930.6,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,577.2666666666668,10.0,11.0,9.0,10.0,13.0,10.0,11.0,12.0,18.0,14.0,14.0,13.0,7.0,11.0,19.0,16.0,3.0,14.0,13.0,11.0,10.0,11.0,9.0,10.0,12.0,10.0,10.0,13.0,18.0,15.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,10.0,13.0,9.0,11.0,13.0,18.0,12.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,10.0,10.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,15.0,8.0,4.0,5.0,6.0,9.0,6.0,7.0,7.0,11.0,9.0,1,10.66150329167303,48019.65310325781,577.658868773612,9.132291733705753,10.586215509066601,8.989938753673053,9.563554549782184,0.0,9.345303394014088,8.964323568543596,9.364014085241271,4.761702375525578
1419,6,48837.83333333334,615.6666666666666,6,9,5,6,0,6,6,6,5,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,42254.27777777778,498.375,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,527.7222222222222,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,12.0,18.0,6.0,14.0,13.0,7.0,11.0,19.0,16.0,3.0,14.0,13.0,8.0,10.0,11.0,9.0,10.0,12.0,10.0,10.0,13.0,18.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,11.0,9.0,10.0,13.0,9.0,11.0,13.0,18.0,7.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,8.0,10.0,10.0,9.0,10.0,13.0,10.0,11.0,13.0,18.0,6.0,8.0,4.0,5.0,6.0,9.0,6.0,7.0,7.0,11.0,1,11.47192942817872,47332.067998080405,555.5137504132066,9.493103815691697,12.184486850151025,8.879586299954072,9.894333258603512,0.0,9.68998438584043,9.179063217497026,9.66118728997178,6.493659209851156
1420,18,46098.77777777778,560.7777777777778,18,18,18,18,0,18,18,18,8,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,47099.0,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,561.0769230769231,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,12.0,9.0,6.0,14.0,13.0,7.0,11.0,19.0,16.0,3.0,14.0,5.0,8.0,10.0,11.0,9.0,10.0,12.0,10.0,10.0,13.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,9.0,11.0,13.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,13.0,6.0,8.0,10.0,10.0,9.0,10.0,13.0,10.0,11.0,13.0,5.0,6.0,8.0,4.0,5.0,6.0,9.0,6.0,7.0,7.0,1,11.361425531777432,46163.15765185177,575.2248744046041,9.914431247278992,11.934863747730569,9.282190864940622,10.247703368617767,0.0,10.04680657632414,9.426209760213947,9.99161652604154,7.163902451612435
1421,14,45790.0,572.3571428571429,12,17,14,14,0,14,14,14,9,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,39617.454545454544,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,491.27272727272725,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,18.0,9.0,6.0,14.0,13.0,7.0,11.0,19.0,16.0,3.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,12.0,10.0,10.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,9.0,11.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,10.0,11.0,18.0,6.0,8.0,10.0,10.0,9.0,10.0,13.0,10.0,11.0,8.0,5.0,6.0,8.0,4.0,5.0,6.0,9.0,6.0,7.0,1,10.130383827262872,45372.86031213162,557.9882944140502,10.413552955177323,11.10105892985157,9.8836710363644,10.726137804746875,0.0,10.514684514361678,10.042495385021041,10.464210036176958,6.723038754415835
1422,13,38377.53846153846,533.4615384615385,12,16,13,13,0,13,13,12,5,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,45790.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,51350.5,572.3571428571429,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,623.6,12.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,17.0,18.0,9.0,6.0,14.0,13.0,7.0,11.0,19.0,16.0,14.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,12.0,10.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,9.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,10.0,14.0,18.0,6.0,8.0,10.0,10.0,9.0,10.0,13.0,10.0,9.0,8.0,5.0,6.0,8.0,4.0,5.0,6.0,9.0,6.0,1,9.45061196174849,45448.84568889827,572.7489705317681,11.135200408598092,12.306743817797106,10.22434667633191,11.532787680949077,0.0,11.286720456343224,11.035210589193055,11.271654766426833,7.251386553812798
1423,14,48775.785714285725,612.5,14,13,13,14,0,14,14,14,10,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,38377.53846153846,45790.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,38346.307692307695,533.4615384615385,572.3571428571429,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,641.4,508.23076923076917,12.0,12.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,16.0,17.0,18.0,9.0,6.0,14.0,13.0,7.0,11.0,19.0,13.0,14.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,12.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,13.0,12.0,14.0,18.0,6.0,8.0,10.0,10.0,9.0,10.0,13.0,5.0,9.0,8.0,5.0,6.0,8.0,4.0,5.0,6.0,9.0,1,9.762603234952271,46174.9539665102,560.4195658308723,10.956689028400822,12.672584845517386,10.016711454636736,11.428516874406482,0.0,11.160258366470313,10.898591515956314,11.193115357996868,7.11731304643111
1424,10,52949.4,635.6,10,3,10,10,0,10,10,10,1,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,48775.785714285725,38377.53846153846,45790.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,46531.9,612.5,533.4615384615385,572.3571428571429,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,641.4,14.0,12.0,12.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,13.0,16.0,17.0,18.0,9.0,6.0,14.0,13.0,7.0,11.0,13.0,13.0,14.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,12.0,14.0,18.0,6.0,8.0,10.0,10.0,9.0,10.0,10.0,5.0,9.0,8.0,5.0,6.0,8.0,4.0,5.0,6.0,1,10.09520092967699,46834.13040223197,570.3878395336415,9.73910256557,10.799176120143311,9.392622168456569,10.199287224256926,0.0,9.952476400613236,9.57820458752079,10.00261085336562,5.223505268486462
1425,9,34458.77777777778,476.33333333333326,8,21,9,9,0,9,9,9,5,10.0,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,52949.4,48775.785714285725,38377.53846153846,45790.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,43543.66666666666,635.6,612.5,533.4615384615385,572.3571428571429,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,504.88888888888886,10.0,14.0,12.0,12.0,18.0,6.0,8.0,10.0,11.0,9.0,3.0,13.0,16.0,17.0,18.0,9.0,6.0,14.0,13.0,7.0,10.0,13.0,13.0,14.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,12.0,14.0,18.0,6.0,8.0,10.0,10.0,9.0,1.0,10.0,5.0,9.0,8.0,5.0,6.0,8.0,4.0,5.0,1,10.570486132736235,46786.992533108954,562.6717193089938,9.087947600388581,10.559609990974113,8.817902817240123,9.520501095991944,0.0,9.307094676673788,8.869347386684154,9.32552462375451,4.76097570437744
1426,11,51931.454545454544,605.0909090909091,11,12,9,11,0,11,11,11,2,9.0,10.0,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,34458.77777777778,52949.4,48775.785714285725,38377.53846153846,45790.0,46098.77777777778,48837.83333333334,45469.375,53090.0,47366.90909090909,476.33333333333326,635.6,612.5,533.4615384615385,572.3571428571429,560.7777777777778,615.6666666666666,498.375,652.2,616.6363636363636,8.0,10.0,14.0,12.0,12.0,18.0,6.0,8.0,10.0,11.0,21.0,3.0,13.0,16.0,17.0,18.0,9.0,6.0,14.0,13.0,9.0,10.0,13.0,13.0,14.0,18.0,5.0,8.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,8.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,13.0,14.0,18.0,6.0,7.0,10.0,11.0,9.0,10.0,14.0,12.0,14.0,18.0,6.0,8.0,10.0,10.0,5.0,1.0,10.0,5.0,9.0,8.0,5.0,6.0,8.0,4.0,1,11.372538957699184,45990.59070449976,568.2537050238717,9.446823547346986,12.148150912853449,8.705642995061465,9.848069918302738,0.0,9.649019239397262,9.076904942657764,9.619664124128036,6.488182233510964
